reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
23ac6d4a-b649-4e34-8bf4-f11071120bb9,Poco Fthree,https://play-lh.googleusercontent.com/a-/ALV-UjWDtXcgPjxTJjmgtDxhArDukW4WCmCBET7ySL9-wspKGA,"buka aplikasi langsung di arahkan ke menu live. sedangkan live streaming itu boros data & baterai. bagi yang punya wifi atau punya kuota banyak tidak masalah, namun bagaimana dengan yang tidak punya wifi dan kuota sangat terbatas? saingan dengan live shop aplikasi lain user jadi tumbal.",1,14,3.21.16,2024-03-26 07:13:13,"Hi kak, maaf udah bikin km ga nyaman mengenai kendala km, mimin saranin km buat pastiin jaringan km stabil, clear cache pd aplikasi Shopee, Log out serta Log in kembali, dan bisa coba secara berkala 1x24 jam, jk msih terkendala bisa kirim SS review ini via Live Chat atau DM Sosmed kita @Shopee_id / @Shopeecare ya. Stay Safe🙏^KS",2024-03-25 15:02:22,3.21.16
c2ed2eaa-bc48-424b-89b6-daac40b973ce,Aulia Firdaus Simbolon,https://play-lh.googleusercontent.com/a-/ALV-UjV0boYW7kvIxTqDYquCJ-Ner9ljDtpHcB6RlKjGAR0orkw,"Sejauh ini belum ada masalah berarti, hanya saja kadang setelah meninggalkan app di posisi Shopee Live/Video, membuka app lagi akan kembali ke Live/Video dan pindah ke tab lainnya video/live tetap akan berjalan.",5,24,3.21.16,2024-03-26 03:15:44,"hi kak aulia, maaf buat km gak nyaman. terkait kendala aplikasi, mimin saranin jika kakak keluar dr aplikasi, silakan tutup paksa aplikasi shopee dr tab riwayat pengguna aplikasi perangkat. jika msh terkendala, silakan infoin ke mimin melalui DM IG @shopee_id yaa. stay safe 🙏 ^DS",2024-03-25 12:28:03,3.21.16
ca7c14db-5849-4e96-b31e-d99c7bc5e53b,Juanda Aditia,https://play-lh.googleusercontent.com/a/ACg8ocLZJtSEgGKlE5FvoyR_XQIgKa6XHU8Zce5An9wy8WHb=mo,"semenjak di perbarui,,kok jadi eror Shopee ???Nge bug,,,dan ngelag kadang tiba tiba keluar sendiri klw gini ,,kmgkinan banyak yg malas buka aplikasi Shopee tolonglah di perbaiki,,biar pengguna puas terimakasih",1,1,3.21.16,2024-03-25 19:55:07,"Hi Kak maaf utk kendala aplikasi bug. Mimin saranin, Pastikan jaringan internet stabil, Clear Cache pada aplikasi Shopee, memiliki ruang penyimpanan yg cukup, dan bisa coba secara berkala dalam 1x24 jam ya kak. Kalau masih kendala, bisa info ke DM IG @shopee_id dg memberikan screenshot review ini ya. Stay safe🙏^ID",2024-03-25 20:17:10,3.21.16
324e6ca0-e2f6-47fd-a64a-0a355b6b5cad,Finnn Finnn,https://play-lh.googleusercontent.com/a/ACg8ocL72S942gqTLBbf6WTnAkYub4-SLReNCRtBJwOWd8lv=mo,"Udah ke 5x nya pesan nggk sampai ke tujuan, expedisi spx express sangat kecewa, status di kirim ke tempat tujuan... Tpi ga sampe, ujungnya barang di kembalikan, kembalikan jnt, klo gni geser ke app sblah",2,1,3.21.16,2024-03-25 19:54:13,"Hai kakk maaf ya sudah membuat kecewa terkait kendala pengiriman yang kakak alami Untuk dapat mimin bantu masalahnya jangan ragu kak kak DM sosmed resmi Shopee @shopee_id / @shopeecare yah, Stay safe 🙏^EG",2024-03-25 20:09:37,3.21.16
c413c70f-9f6c-4fe2-93a6-19f4f960b05d,Fany tjiaw,https://play-lh.googleusercontent.com/a/ACg8ocILho8Eqr8n2e-T8jHoajTXNU7tErAsyw7I8qv_8Unt=mo,Aplikasi lumayan menguntungkan yaa. bisa nyari produk tertentu dgn harga termurah . Bnyak promo diskon dan gratis ongkir juga . Pokoknya aku seringkali diuntungkan sih pakai aplikasi shopee .,5,1,3.21.16,2024-03-25 19:26:36,"Hi kak, makasih ya buat full bintangnya. Moga selalu puas dg aplikasi shopee. jgn lupa buat pantau trs yuk di sosmed Shopee utk info2 event & promo kece lainnya, biar km ga ketinggalan. Jk kk ada pertnyaan atau kendala tentang aplikasi shopee, yuk chatt mimin ke Live chatt / DM sosmed resmi Shopee @shopee_id / @shopeecare yah, Stay safe 🙏 ^EG",2024-03-25 20:28:18,3.21.16
01832223-81a9-44be-8e54-545d3cdaf332,Jintang,https://play-lh.googleusercontent.com/a-/ALV-UjVia-PKTzn48v1UsK6zgDe9sFCvoKThrquAjFlsV8x9Weo,"Saran saya diubah system flash sale nya Yang dapat gk sesuai atau gak tepat Masa harus cepat pasti, yg handphone nya bagus dan fasilitas bagus seperti internet dan wifi yg super lancar yang selalu dapat, kasian mereka yang udah berusaha tapi gak dapet dapet krna kendala handphone ataupun internet yang kurang oke sarannya diganti system flash sale nya Biar yang gapunya hp atau hp nya jelek bisa dapat kesempatan juga Jadi gak nyesel download shoppe buat belanja dan segala macam nya",2,6,3.21.16,2024-03-25 18:57:38,"Hai kak, terima kasih ya untuk feedbacknya. Kritik dan saran dr kakak akan dijadikan bahan evaluasi untuk shopee jadi lebih baik lagi. Kalo ada pertanyaan/kendala, bisa hubungi DM Social Media twt @Shopeeid atau @Shopeecare. Sehat selalu🙏 ^ID",2024-03-25 19:12:21,3.21.16
d3d2ea9d-350a-491f-b9af-214510daf935,Marcel Jepara,https://play-lh.googleusercontent.com/a/ACg8ocLNSVmEbwZXpFDjbXK-9q_JIlMCmPY07Zjf4ZpiYB3t=mo,"Aplikasi nya bgs² aja tp kalau bisa itu pas paket di anter ke alamat tujuan itu kalau bisa dikasih nama dan no hp kurir,soal nya biasanya kurir nya kalau nganter paket biasanya ga konfirmasi dulu ke pihak pembeli.terimakasihh",5,8,3.20.10,2024-03-25 18:46:36,"Hai kak, mohon maaf atas ketidaknyamanan nya🙏. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM mimin di @Shopee_id ya kak . Stay Safe🙏 ^IR",2024-03-25 19:18:56,3.20.10
18f4900d-b39f-4517-981e-ee6413bfceca,Yumeno Aoi Haruka,https://play-lh.googleusercontent.com/a-/ALV-UjX2m_1koq4fAEHXuGHwMMLPnkaHm8ubVwb6vTcH-cd_lDk,Aplikasi ny bagus banget no tipu tipu kyk yg sebelah!!! Aku suka banget banyak diskon dan gratis ongkir paket pun cepat sampe. Cuman ini akun tiba-tiba hilang dan gk bisa masuk ke akun lama pas coba akun ini tidak berlaku di negara ini,4,16,3.20.10,2024-03-25 17:17:41,"Hi kak, makasi yaa buat ratingnyaa. Kuy pantau terus sosmed Shopee di Instagram yg sudah bercentang biru yaa, biar gak ketinggalan promo-promo dan kejutan dari shopee lainnya. Kalau ada kendala bisa banget nih kamu DM mimin di twitter @ShopeeCare atau di sosmed shopee lain yg sudah bercentang biru yaaww, happy shopping:) ^OJ",2022-08-08 17:30:24,3.20.10
7206dcfd-e4e5-4493-a4ef-679fca0784f4,Martin,https://play-lh.googleusercontent.com/a/ACg8ocKiCA8L_BhFm0IYw1JRAvLa6B7Zi504sqxxx3tZ54A-dw=mo,"1. Setelah di update ke versi terbaru malah sering ngefreeze & ngelag. 2. yg menang flash sale itu hanya orang-orang yg gadgetnya spek dewa & jaringan bagus, gak adil bagi yg gadgetnya spek kentang, SANGAT TIDAK ADIL. 3. Ekpedisi Shopee Express tidak profesional, mengecewakan, bagusnya ditutup aja, jauh lebih baik J&T ketimbang SPX.",1,67,3.21.16,2024-03-25 15:46:50,"hi kak, mohon maaf atas ketidaknyamannya. Kami selalu berupaya untuk memberikan pelayanan dan solusi yang terbaik untuk setiap kendala yang kakak hadapi. mimin sarankan kamu utk menunggu hingga estimasi pesanan diterima atau bisa ajukan pengembalian, dan utk mimin bantu cke lbh lanjut infokan ke DM sosmed resmi shopee ya, terimankasih ^DJ",2024-03-25 16:35:31,3.21.16
05f74c83-1b9b-4a5e-a294-3646c314d5e8,Gigih Aryo PB,https://play-lh.googleusercontent.com/a-/ALV-UjUH-5ooImgpEylc9EsMaypMfELeBfYbkQ9bfB922IteWd8,"Maaf kepada pihak Shopee saya kasih 3 bintang sebab di menu pembayaran tidak ada menu mobile banking kayak BRI MOBILE, BCA MOBILE , MANDIRI MOBILE Dll mohon bagi kami yang memiliki pembayaran didalam mobile banking di permudahkan untuk pembelian suatu barang di Shopee ,. Di Tokopedia dimenu pembayaran ada menu Mobile banking untuk mempermudah kami yang memiliki kartu pembayaran lewat mobile banking gitu tapi waktu di Shopee gak ada sama sekali ayo lah Shopee",3,1,3.21.16,2024-03-25 15:09:35,,,3.21.16
9a4c87c2-bd31-4a7b-ba9a-6eb48c97b07f,Rena Agustin,https://play-lh.googleusercontent.com/a/ACg8ocLLrXe7JVSiUazpnD5YRFGapXB0dDvvwoa3zvdArZn-=mo,"Alhamdulillah saya puas dengan layanan Shopee. Ada gratis ongkir ada voucher,, pkoknya suka deh jadi mudah buat belanja gak capek2 LG mau cari baju di pasarrrr . Mending beli online aja GK ribet, semoga semua seller nya bisa amanah yaaa",5,1,3.21.16,2024-03-25 15:07:36,"Hai kak Rena, thank you banget ya, mimin seneng deh kalo kamu puas sama shopee, semoga shopee selalu bisa ngasih yang terbaik ya buat kamu dan gak pernah bikin kamu kecewa, Yuk terus pakai aplikasi Shopee kamu ya kak dan jangan berpaling ke yang lain. Met berbelanja kak :) ^SC",2024-03-25 16:21:56,3.21.16
34b7cf9b-79b8-431d-a53e-34ea4a22fade,SumartonoID,https://play-lh.googleusercontent.com/a-/ALV-UjXoXQejs780vcd5ZI9IZ5YW8nZJHYS4C3Jg33a-gHddcOs,Tolong Aplikasinya di Benahi... Soalnya tiap buka Aplikasinya suka muncul Live shopee jadi sangat sangat menganggu apalagi hp yang ramnya kecil... Dan mau ngecek produk lain aja masih terdengar orang lagi live di shopee.. tolong di benahi kembalikan seperti dulu,2,1,3.21.16,2024-03-25 14:32:44,"Hi kak, maaf atas ketidaknyamanannya ya. Semoga Shopee bisa lebih baik lagi untuk kamu dan seluruh pengguna lainnya ya kak. Dan mohon pastikan memori hp kamu mencukupi ya. Jika msh kendala bisa infokan dgn memberikan screenshot review ini melalui Live Chat atau DM ke Social Media @Shopee_id / @Shopeecare ya. Stay fit 🙏 ^NL",2024-03-25 15:20:36,3.21.16
5f5b6554-5655-43cb-b57f-d7762c3c6db5,Eric Susilo,https://play-lh.googleusercontent.com/a-/ALV-UjW3rbymLlxDl9tuMhMh7LYvBwXQGXVZ9k5mQTpAl74zUD0l,"pengiriman instan 2 jam, nyatanya sering kali dikirimkan keesokan harinya oleh penjual... padahal harapan buyer memilih pengiriman instan 2 jam adalah barang dapat diterima secepat mungkin, dan segera digunakan. tapi disini malah seharian baru sampai, alias sama dengan sameday, atau malah baru diterima keesokan harinya 😌",1,6,3.21.16,2024-03-25 14:06:28,,,3.21.16
7a197db6-4f9e-4c63-958c-b0bd158e751f,Lidya Lidya,https://play-lh.googleusercontent.com/a-/ALV-UjVvllqSAwDifIUtMCbc0sjAMd7SbSkfGlB5OpFrcl19Nf8,"Semenjak ada Shopee semua keperluan tinggal pesen , tdk repot , mudah, hemat waktu, barang/produk nya bagus dan OK.. Terimakasih Shopee..TOP",5,1,3.21.16,2024-03-25 14:02:27,,,3.21.16
cd213c2b-839f-4c00-b564-e3dc1fbb6bef,Beni Septian Nugroho,https://play-lh.googleusercontent.com/a/ACg8ocLXn9wm0a0vyb1R041Y6z3po-5aq6ql8OgQrBxAvP6A=mo,"Ekspedisi SPX mending gak usah ikut2an di pengantaran, pelayanan sangat buruk, pesan makanan 11 hari belum sampai2, alasannya alamat tidak lengkap, padahal paket yg lain dengan alamat yg lain lgsg sampai, tolong ekspedisi2 & kurir2 yg lelet diberi sanksi!",1,13,3.21.13,2024-03-25 13:39:43,"Halo kak, maaf ya udh buat km ga nyaman terkait pengiriman lama. Mimin infokan pengiriman tergantung dg ketentuan masing-masing jasa kirim berdasarkan jarak pengiriman dan jasa kirim yang km pilih. Kamu bisa tunggu estimasi dan perpanjang masa garansi ya. Kalau ada kndala bisa Dm IG @Shopee_ID dg no pesanan dan username km ya. Staysafe 🙏^ID",2024-03-25 14:18:38,3.21.13
2b7d5b3d-98b6-4886-8817-24d5264a6d72,`でおLethergatic,https://play-lh.googleusercontent.com/a-/ALV-UjV-leeVaVdpHmVJWxSxmbWijRvVUcA-x66SCdB1Jjchk4c,"Makin lama makin kecewa. Makin banyak update aplikasi jadi Lemot,Lag,ngefrezz dan juga suka keluar sendiri .. payahh kecewa.. kalo ada setengah bintang maka saya kasih setengah bintang",1,0,3.21.16,2024-03-25 13:18:42,"Hi kak, mohon maaf ya mimin infoin pastiin aplikasi Shopee km udh versi terbaru,jaringan internet stabil. setelah itu km jg bisa clear cache, Log Out serta Log in kembali ya, kmu bsa coba scr berkala. jika berkendala hubungi mimin di Live Chat/DM ke Social Media @Shopee_id / @Shopeecare🙏^CY",2024-03-25 14:26:48,3.21.16
528255d0-09d2-49f0-b9fb-c367a35d2e9f,dwi mwm,https://play-lh.googleusercontent.com/a-/ALV-UjX2j1pzZQeLBtBviQmrh2AbpkCgbBKHWmpJG9qZAdWRLg,"Mohon maaf..Dulu lebih mudah berbelanja..bisa cod.menyenangkan dan lebih praktis. Sekarang mengecewakan pengiriman pake spx, telat respon karna lagi kerja eh dibalikin lagi paket ke penjual. Kenapa ya gak bisa diubah kyk sebelumnya, lebih bagus pake j&t, jne, dll. Tapi kalo spx duh mengecewakan, sorry ye",2,5,3.19.12,2024-03-25 12:20:34,"Hi Kak, maaf udah buat km kecewa terkait pengiriman yg lm. mimin infoin proses pengiriman disesuaikan dg jrk penjual ke pembeli n jnis pengiriman. Mhn kesedianya menunggu psnan smp estimasi. Buat di bantu cek lbh lnjt Mhn Hub kami dg lampirkan SS review ini melalui Live Chat/DM ke Sosmed kita @Shopee_id / @Shopeecare ya🙏 ^YY",2024-03-25 13:28:03,3.19.12
66038ac3-3c4d-46f2-a2ea-d70cdb2ad10a,Fani Elvira ramadhani,https://play-lh.googleusercontent.com/a-/ALV-UjVdGN3pWNcsiUDQdyVBZvYbcsbj1cmgLLSqA_tCz0ASrQ,"Pas tiap buka aplikasi shopee sering keluar sendiri pas buka nya , padahal saya udah lama berlangganan dengan melalui shopee ini . tapi lemot banget , tidak ada perubahan tuk lancar buka aplikasi nya . sangat kecewaaaaaa",1,28,3.21.16,2024-03-25 12:17:20,"Hi kak, maaf yah bikin kakak ga nyaman. Pastikan aplikasi Shopee udah paling update, jaringan kakak dalam keadaan stabil, clear cache, coba log out serta log in kembali aplikasinya dan lakukan secara berkala. Kalo masih gk bisa yuk infoin lebih details melalui DM @shopeeID/@Shopeecare atau Live Chat shopee ya.Terima kasih 🙏^HC",2024-03-25 13:31:48,3.21.16
4b6245a0-613d-4a8d-8955-6c81b44c76c6,Dira Salsabila,https://play-lh.googleusercontent.com/a/ACg8ocKrBfC9G0gzkkiwOwNInT86hkzko7s7HOY6opOY3Em6=mo,"Uang masuk saldo penjualnya jadi lama bgt;') ga kayak dlu cepet, padahal pembeli udh klik pesanan diterima, tapi uangnya harus nunggu 36jam buat masuk saldo penjual;') tolong di perbaiki min, soalnya buat penjual kecil butuh secepatnya buat modal lagi.",2,19,3.21.16,2024-03-25 12:04:56,,,3.21.16
8850cc08-1ac0-4ecb-9bcf-3e472231dff4,Iska Afrianto,https://play-lh.googleusercontent.com/a-/ALV-UjWbZA_6UJZ0Uvlc_XvxCVrumrga9M0QpHx8N5QaHgDv6Hk,"Shopee tolong kalau mau tampil video²nya pisahin aplikasinya. Ini videonya udah kek Tik Tok dan Snack ga jelas dan ga bermanfaat. Hal ini juaga membuat aplikasi boros penggunaan data dan membuat pengalaman belanja sangat buruk. Notif bawah atas sering ke pencet dan pindah kemana-mana. Aplikasi jadi buruk dan lelet! Please jangan latah²an, ini marketplace profesional udah ke sosmed aja. 😒 Pas buka shopee malah dipaksa nonton live. Aplikasi vangsat.",1,0,3.21.16,2024-03-25 11:52:03,,,3.21.16
2ebee333-3000-4ca0-94d1-4015a382f6bc,Kiki Purnawan,https://play-lh.googleusercontent.com/a/ACg8ocLLjyhIFoInFtiBixD1uHJX5Yih1LSr9NGZ5G6zmgUj=mo,"Mau kasih bintang satu aja, soalnya kecewa dengan apa yg udah dibterapin sama Shopee, Shopee itu bagus, semua fitur-fitur lengkap, tapi dari sekian banyak fitur yg paling sulit itu membuka fitur bantuan dan live chat, sehingga sulit untuk mengadu kan semua nya 🙏🏼",1,2,3.21.16,2024-03-25 11:41:47,"Hai Kak. mohon maaf. Terkait kendala kamu, Mimin saranin utk lakukan clear cache, aplikasi udh versi terbaru, pastikan jaringan internet dlm keadaan stabil, logout dan login kembali serta coba secara berkala ya Kak. Mohon hubungi kami dgn berikan screenshot review ini melalui Live Chat atau DM ke Social Media kita @Shopee_id. stay safe ^DA",2024-03-25 12:23:20,3.21.16
1f2e1243-d883-4cd6-b3f9-985e1c7f462c,Maylia Citra,https://play-lh.googleusercontent.com/a-/ALV-UjUhdmxQ1aFJpjL11QKULunNkWQJCiL77Y9WfsskiHFLag,"Saran untuk bagian penagihan spaylater dan juga spinjam, jangan seenaknya mengakses kontak orang lain lalu mengkontak mereka menginfokan bahwa seseorang mempunyai tagihan yg telah kelewat jatuh tempo. Pelanggaran privasi.",5,1,3.21.13,2024-03-25 11:32:27,"hai kak, maaf ya udah buat tdk nyaman, bahwa hal ini akan menjadi masukan untuk kami agar kedepannya dpt memberi pelayanan yang lebih baik. mohon pastikan utk membayar tagihan sblm tanggal jatuh tempo ya Kak agar tdk dikenakan denda keterlambatan. utk lbh lnjt dpt hubungi mimin melalui DM ke Social Media kita @Shopee_id . terima kasih ^DA",2024-03-25 12:47:37,3.21.13
b4932102-ece3-4f13-baf0-9fe9cb2fbce1,Januar Saputra,https://play-lh.googleusercontent.com/a/ACg8ocJuUpKdVpGaYsGLcuVKehYMzoMdTJz0pwVv9mKvFN7u=mo,"Aplikasi eror tidak bisa di buka kalo di tampilan awal selalu ada tulisan ""ada masalah silahkan muat ulang"" udah di muat ulang tetep aja ngga bisa tolong di PERBAIK ki secepat nya Shopee Mungkin kalo ngga ada gangguan begitu sangat membantu apk ini",2,784,3.21.16,2024-03-25 11:29:09,"Hi kak maaf ya terkait kendala aplikasi. Mimin saranin untuk

1. Pastikan jaringan stabil
2. ClearCache
3. Log Out & LogIn kembali
4. Pastikan perbarui aplikasi Shopee
5. Coba scr berkala dlm 1x24 jam

Mohon hubungi shopee dgn berikan screenshot review ini melalui DM @Shopee_id ya. Stay safe🙏 ^AH",2024-03-25 12:35:55,3.21.16
66906925-7caf-4d87-b1e1-dff7521621e6,sugi arto,https://play-lh.googleusercontent.com/a/ACg8ocIpq7Qwjc4EPYN5_SBGue1JlglV4qCGvNuXGMWEqQ-T=mo,tambah berat aplikasinya. sering ngelak. tombol kembali ndak respon. pertama kali buka aplikasi langsung masuk live. tambah berat. belanja jadi ndak nyaman. semakin banyak penipuan bermodus misteri box maupun sistem cod. semoga kedepan bisa segera di tertibkan,1,8,3.21.16,2024-03-25 11:13:44,"Hai kak, maaf ya atas ketidaknyamanannya. Mimin saranin kakak bisa melakukan clear cache untuk mengurangi size/kapasitas aplikasi dan pastikan aplikasi Shopee kamu terupdate untuk mendapatkan performa yang lebih baik. Jika ada kendala/pertanyaan, kakak juga bisa DM mimin via sosmed Shopee bercentang biru ya. Terima kasih 🙏 ^DA",2024-03-25 12:52:58,3.21.16
78fdb3a3-2d6f-4eee-913c-c0dad77610ee,Amin Widyarto,https://play-lh.googleusercontent.com/a-/ALV-UjWBxvZi1jXNzLfTSkyXU2vPPm6Q5auW9ZP3XecGyPvBXpY,"User experience nya jelek bgt, pesanan barang di batalkan tapi karna shopee lagi lemot atau salah kelik, pesanan di batalkan jadi di tarik lagi, kalo udah di batalkan ya udah ga usah ada penarikan pembatalan. Gara2 fitur jelek kayak gini lagi darurat dana sampe ketahan",1,16,3.21.16,2024-03-25 10:57:17,"Hi kak, mohon maaf atas ketidaknyamanannya. Shopee akan slalu berusaha memberikan pelayanan yang lebih baik. untuk pengecekan mohon hubungi mimin melalui Live Chat atau DM ke Social Media @Shopee_id / @Shopeecare . stay safe🙏^CY",2024-03-25 12:19:04,3.21.16
c82f670a-2999-4610-b6a0-4ec9b1804950,ARIS MUNANDAR,https://play-lh.googleusercontent.com/a/ACg8ocKn9MvIPNJEIAtxYLN5PYO32EKO5c_uM38hpyON_MAm=mo,"Kenapa berat sekali gak kayak dulu, awal buka harus menu live vidio bukan menu home, untuk ulasan gak bisa lihat vidio maupun foto review, gimana sih shopee # tolong kembali seperti semula aja buka aplikasi shopee ke menu beranda aja jangan langsung live video, bikin berat hp loading lama",2,9,3.21.16,2024-03-25 10:36:06,"Hi kak, maaf ya atas kendalanya. Terkait kendala aplikasi Shopee kamu, Mimin saranin untuk memperbarui aplikasi Shopee kamu, pastiin jaringan internet stabil, clear cache, logout lalu login kmbali, coba secara berkala dlm wkt 1x24 jam . klo masih terkendala jgn ragu untuk chat mimin via DM Twitter @ShopeeCare ya. Terima kasih 🙏🏻^QB",2024-03-23 09:09:40,3.21.16
0425815c-71e8-47c8-9a33-481a007364d3,Intania Nuraziza,https://play-lh.googleusercontent.com/a-/ALV-UjXmEkdWQkwTeE_nEdCX5aMK1_V1Em_jP4sUzkbz8mjWVkk,"Tolong opsi pembatalan pesanan dengan izin pelanggan sendiri di perbolehkan. Karna saya kecewa, saya butuh produk urgent, pilih pengiriman instan 2 jam, tidak dikirim di hari yang sama. Saya ingin batalkan tapi tidak bisa. Sia sia uang saya. Saya tidak akan belanja lagi disini, karna shopee lebih berpihak ke penjual daripada pembeli. Sungguh aneh.",1,16,3.21.16,2024-03-25 10:30:02,"Hallo kak, maaf untuk kendalamu 🙏. Terkait kendalamu mengenai shopee. Mohon hubungi kami dengan memberikan screenshot review ini melalui Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya. Terima kasih 🙏^HC",2024-03-25 12:51:58,3.21.16
154d914c-ad43-43bc-a49e-b91f87a2c854,Selpi Andriani,https://play-lh.googleusercontent.com/a-/ALV-UjUvIheDQNTCqobD3iApmn1Z94F3_eFXDGi8gSYoyPY4kg,"Lebih baik kalo shopee ketika produk baru di pesan langsung di batalkan langsung di setujui oleh pihak shopee, jangan di setujui oleh penjual nya soalnya suka ga di setujui pembatalan nya sama yang jual, padahal baru pesan 2/5menit yg lalu, bisa jadi kalo sama anak ke co barang mahal yg tidak berfaedah kan merugikan konsumen. Mau di batalin udah sukses batal eh di tolak batal sama yg menjual.",3,1,3.21.16,2024-03-25 10:21:50,"Hai kak, maaf udah bikin kamu ga nyaman. Terkait kendala kamu akan kami jadikan feedback agar kedepannya Shopee dapat memberikan pengalaman berbelanja yang terbaik untuk kamu. Kalo ada kendala jangan ragu chat mimin di DM IG @ShopeeCare_ID ya. Stay safe :) ^HC",2024-03-25 12:43:17,3.21.16
cb345b00-8ef0-47a7-acb4-b5dfaa29ed1b,Miracle Irene,https://play-lh.googleusercontent.com/a/ACg8ocJ1xhy_t22fW5WFRbWAOnM7al1UqVbkquhbFlwASDsP=mo,Shopee tolong perbaiki ini.. kenapa tiap kali masuk aplikasi shopee slalu masuk di live jualannya orang.. dan utk kluar susah sekali.. mau masuk ke beranda kadang harus klik 2kali.. Kadang saya harus buang aplikasi shopee baru masuk ulang.. tetap masuk di live jualannya orang.. kadang baru bisa klik beranda.. Ini sangat merepotkan..,2,1,3.21.16,2024-03-25 09:45:03,,,3.21.16
f7a72038-5d48-41d3-bbe5-e5b7622303ff,Jashinta Oktavia,https://play-lh.googleusercontent.com/a-/ALV-UjVkEsgbz1q0oN1D6NIsesP04ZN1oIfyo8Csvla_Gk_ejw,"Dari bintang 5 ku ganti bintang 3 .sekarang selalu ada biaya tambahan ga kayak dulu.dulu mah biaya ongkir aja kalo sekarang biaya pelayanan,penangan,dan biaya pengiriman . jadi kalo beli sesuatu produk bayarnya 2 kali lipat bahkan lebih. Dan kalo ada gratis ongkir kenapa ttep ga dapat gratis ongkir padahal belanjaanya udah puluhan kadang ratusan .padahal voucher nya tulisan nya min belanja 30rb di belanja in lebih dari 30rb tetep gadapat kalo ga nunggu gratis ongkir yang bulanan itu. 1.1 - 12.12",3,41,3.21.16,2024-03-25 08:52:02,"Hai kak, maaf ya buat kamu ga nyaman. Biaya layanan digunakan utk mengembangkan teknologi Shopee agar dapat melayani pengguna dgn lebih baik lagi. Perihal biaya ongkir yg mahal, mimin bantu infokan untuk biaya ongkir bergantung dr jarak penjual dan pembeli, berat produk dan jasa kirim yg digunain ya kak. .Moga membantu 🙏^HC
",2024-03-25 09:26:28,3.21.16
163eff09-a496-4545-9e30-3ad1fb20bd2f,Mulan Queen,https://play-lh.googleusercontent.com/a-/ALV-UjWZzZaWYoVhkhZSUuuv2-W86VWpnnfOLG4DD4Kjv_ngsMY,"Setelah di perbarui malah sering ngelag. Buka aplikasi bukannya beranda yang pertama x muncul tapi mlh video live. Kadang udah klik beranda eh suara video masih ada aja. Klo mau liat video/foto review dari orang juga susah banget ga langsung kebuka sampe lama,pampilannya jadi aneh. Buruklah tampilan setelah diperbaharui,mending balikin kaya dulu lagi aja.",2,977,3.21.16,2024-03-25 06:27:33,"Hai kak maaf ya, terkait kendala pada aplikasi mimin saranin :

1.Pastikan perbarui aplikasi Shopee
2.Pastikan jaringan internet dlm keadaan stabil
3.Clearcache
4.Log Out & Log In kembali
5.Coba berkala dlm 1x24 jam

Mohon hubungi shopee dgn berikan screenshot review ini melalui DM @Shopee_id ya Sehat selalu🙏 ^AH",2024-03-25 08:21:36,3.21.16
a088c865-ea7e-4bdb-9392-3161ef1c2474,Ahmad Wahyudhi,https://play-lh.googleusercontent.com/a/ACg8ocKxqCRFOA3dETXFBUfpWkmFWHAELBB15ySYpcgxPKn1=mo,Kenapa disaat ingin chekout tidak bisa pilihan pengiriman nya tidak terlihat. Mohon diperbaiki lagi saat chekout agar bisa langsung tidak lama menunggu.,3,6,3.21.16,2024-03-25 05:51:04,"Hai kak maaf ya, terkait pilihan pengiriman tidak terlihat mimin saranin :

1.Pastikan perbarui aplikasi Shopee
2.Pastikan jaringan internet dlm keadaan stabil
3.Clearcache
4.Log Out & Log In kembali
5.Coba berkala dlm 1x24 jam

Mohon hubungi shopee dgn berikan screenshot review ini melalui DM @Shopee_id ya Sehat selalu🙏 ^AH",2024-03-25 07:15:21,3.21.16
74dadbbf-2213-4d54-9a0d-992e250fb6d0,Dede Yusup,https://play-lh.googleusercontent.com/a-/ALV-UjU0mTcMBqOaNg3MATRTXRwsy-IkWkwbK4x33BLYUiU5hg,"Aplikasinya lumayan bagus tapi jika pengiriman paket menggunakan spx pasti akan lama, contoh saya memesan barang yang awalnya estimasi diterimanya tgl 26 malah berubah jadi tgl 28 padahal jaraknya tidak terlalu jauh, jadi mohon untuk ditingkatkan terkait pengirimannya",4,26,3.19.12,2024-03-25 05:46:29,"Hai kak terkait pengiriman yg lama, mimin bantu infoin ya untuk waktu pengiriman berdasarkan jarak antara toko penjual dan alamat kamu dan tipe pengirimannya ya kak. Mimin saranin kamu bisa perpanjang masa garansi pesanan kamu. Boleh infoin detail kendala kamu ke DM Sosmed @Shopee_id/@Shopeecare dgn berikan screenshot review ini. Stay safe🙏 ^AH",2024-03-25 07:26:03,3.19.12
